time;speed;;;;;;;
8238;7;;;;;;;
8239;8;;;;;;;
8240;9;;;;;;;
8241;10;;;;;;;
8242;11;;;;;;;
8243;12;;;;;;;
8244;13;;;;;;;
8245;0;;;;;;;
8246;1;;;;;;;
8247;2;;;;;;;
8248;3;;;;;;;
8249;4;;;;;;;
8250;5;;;;;;;
8251;6;;;;;;;
8252;7;;;;;;;
8253;8;;;;;;;
8254;9;;;;;;;
8255;10;;;;;;;
8256;11;;;;;;;
8257;12;;;;;;;
8258;13;;;;;;;
8259;0;;;;;;;
8260;1;;;;;;;
8261;2;;;;;;;
8262;3;;;;;;;
8263;4;;;;;;;
8264;5;;;;;;;
8265;6;;;;;;;
8266;7;;;;;;;
8267;8;;;;;;;
8268;9;;;;;;;
8269;10;;;;;;;
8270;11;;;;;;;
8271;12;;;;;;;
8272;13;;;;;;;
8273;0;;;;;;;
8274;1;;;;;;;
8275;2;;;;;;;
8276;3;;;;;;;
8277;4;;;;;;;
8278;5;;;;;;;
8279;6;;;;;;;
8280;7;;;;;;;
8281;8;;;;;;;
8282;9;;;;;;;
8283;10;;;;;;;
8284;11;;;;;;;
8285;12;;;;;;;
8286;13;;;;;;;
8287;0;;;;;;;
8288;1;;;;;;;
8289;2;;;;;;;
8290;3;;;;;;;
8291;4;;;;;;;
8292;5;;;;;;;
8293;6;;;;;;;
8294;7;;;;;;;
8295;8;;;;;;;
8296;9;;;;;;;
8297;10;;;;;;;
8298;11;;;;;;;
8299;12;;;;;;;
8300;13;;;;;;;
8301;0;;;;;;;
8302;1;;;;;;;
8303;2;;;;;;;
8304;3;;;;;;;
8305;4;;;;;;;
8306;5;;;;;;;
8307;6;;;;;;;
8308;7;;;;;;;
8309;8;;;;;;;
8310;9;;;;;;;
8311;10;;;;;;;
8312;11;;;;;;;
8313;12;;;;;;;
8314;13;;;;;;;
8315;0;;;;;;;
8316;1;;;;;;;
8317;2;;;;;;;
8318;3;;;;;;;
8319;4;;;;;;;
8320;5;;;;;;;
8321;6;;;;;;;
8322;7;;;;;;;
8323;8;;;;;;;
8324;9;;;;;;;
8325;10;;;;;;;
8326;11;;;;;;;
8327;12;;;;;;;
8328;13;;;;;;;
8329;0;;;;;;;
8330;1;;;;;;;
8331;2;;;;;;;
8332;3;;;;;;;
8333;4;;;;;;;
8334;5;;;;;;;
8335;6;;;;;;;
8336;7;;;;;;;
8337;8;;;;;;;
8338;9;;;;;;;
8339;10;;;;;;;
8340;11;;;;;;;
8341;12;;;;;;;
8342;13;;;;;;;
8343;0;;;;;;;
8344;1;;;;;;;
8345;2;;;;;;;
8346;3;;;;;;;
8347;4;;;;;;;
8348;5;;;;;;;
8349;6;;;;;;;
8350;7;;;;;;;
8351;8;;;;;;;
8352;9;;;;;;;
8353;10;;;;;;;
8354;11;;;;;;;
8355;12;;;;;;;
8356;13;;;;;;;
8357;0;;;;;;;
8358;1;;;;;;;
8359;2;;;;;;;
8360;3;;;;;;;
8361;4;;;;;;;
8362;5;;;;;;;
8363;6;;;;;;;
8364;7;;;;;;;
8365;8;;;;;;;
8366;9;;;;;;;
8367;10;;;;;;;
8368;11;;;;;;;
8369;12;;;;;;;
8370;13;;;;;;;
8371;0;;;;;;;
8372;1;;;;;;;
8373;2;;;;;;;
8374;3;;;;;;;
8375;4;;;;;;;
8376;5;;;;;;;
8377;6;;;;;;;
8378;7;;;;;;;
8379;8;;;;;;;
8380;9;;;;;;;
8381;10;;;;;;;
8382;11;;;;;;;
8383;12;;;;;;;
8384;13;;;;;;;
8385;0;;;;;;;
8386;1;;;;;;;
8387;2;;;;;;;
8388;3;;;;;;;
8389;4;;;;;;;
8390;5;;;;;;;
8391;6;;;;;;;
8392;7;;;;;;;
8393;8;;;;;;;
8394;9;;;;;;;
8395;10;;;;;;;
8396;11;;;;;;;
8397;12;;;;;;;
8398;13;;;;;;;
8399;0;;;;;;;
8400;1;;;;;;;
8401;2;;;;;;;
8402;3;;;;;;;
8403;4;;;;;;;
8404;5;;;;;;;
8405;6;;;;;;;
8406;7;;;;;;;
8407;8;;;;;;;
8408;9;;;;;;;
8409;10;;;;;;;
8410;11;;;;;;;
8411;12;;;;;;;
8412;13;;;;;;;
8413;0;;;;;;;
8414;1;;;;;;;
8415;2;;;;;;;
8416;3;;;;;;;
8417;4;;;;;;;
8418;5;;;;;;;
8419;6;;;;;;;
8420;7;;;;;;;
8421;8;;;;;;;
8422;9;;;;;;;
8423;10;;;;;;;
8424;11;;;;;;;
8425;12;;;;;;;
8426;13;;;;;;;
8427;0;;;;;;;
8428;1;;;;;;;
8429;2;;;;;;;
8430;3;;;;;;;
8431;4;;;;;;;
8432;5;;;;;;;
8433;6;;;;;;;
8434;7;;;;;;;
8435;8;;;;;;;
8436;9;;;;;;;
8437;10;;;;;;;
8438;11;;;;;;;
8439;12;;;;;;;
8440;13;;;;;;;
8441;0;;;;;;;
8442;1;;;;;;;
8443;2;;;;;;;
8444;3;;;;;;;
8445;4;;;;;;;
8446;5;;;;;;;
8447;6;;;;;;;
8448;7;;;;;;;
8449;8;;;;;;;
8450;9;;;;;;;
8451;10;;;;;;;
8452;11;;;;;;;
8453;12;;;;;;;
8454;13;;;;;;;
8455;0;;;;;;;
8456;1;;;;;;;
8457;2;;;;;;;
8458;3;;;;;;;
8459;4;;;;;;;
8460;5;;;;;;;
8461;6;;;;;;;
8462;7;;;;;;;
8463;8;;;;;;;
8464;9;;;;;;;
8465;10;;;;;;;
8466;11;;;;;;;
8467;12;;;;;;;
8468;13;;;;;;;
8469;0;;;;;;;
8470;1;;;;;;;
8471;2;;;;;;;
8472;3;;;;;;;
8473;4;;;;;;;
8474;5;;;;;;;
8475;6;;;;;;;
8476;7;;;;;;;
8477;8;;;;;;;
8478;9;;;;;;;
8479;10;;;;;;;
8480;11;;;;;;;
8481;12;;;;;;;
8482;13;;;;;;;
8483;0;;;;;;;
8484;1;;;;;;;
8485;2;;;;;;;
8486;3;;;;;;;
8487;4;;;;;;;
8488;5;;;;;;;
8489;6;;;;;;;
8490;7;;;;;;;
8491;8;;;;;;;
8492;9;;;;;;;
8493;10;;;;;;;
8494;11;;;;;;;
8495;12;;;;;;;
8496;13;;;;;;;
8497;0;;;;;;;
8498;1;;;;;;;
8499;2;;;;;;;
8500;3;;;;;;;
8501;4;;;;;;;
8502;5;;;;;;;
8503;6;;;;;;;
8504;7;;;;;;;
8505;8;;;;;;;
8506;9;;;;;;;
8507;10;;;;;;;
8508;11;;;;;;;
8509;12;;;;;;;
8510;13;;;;;;;
8511;0;;;;;;;
8512;1;;;;;;;
8513;2;;;;;;;
8514;3;;;;;;;
8515;4;;;;;;;
8516;5;;;;;;;
8517;6;;;;;;;
8518;7;;;;;;;
8519;8;;;;;;;
8520;9;;;;;;;
8521;10;;;;;;;
8522;11;;;;;;;
8523;12;;;;;;;
8524;13;;;;;;;
8525;0;;;;;;;
8526;1;;;;;;;
8527;2;;;;;;;
8528;3;;;;;;;
8529;4;;;;;;;
8530;5;;;;;;;
8531;6;;;;;;;
8532;7;;;;;;;
8533;8;;;;;;;
8534;9;;;;;;;
8535;10;;;;;;;
8536;11;;;;;;;
8537;12;;;;;;;
8538;13;;;;;;;
8539;0;;;;;;;
8540;1;;;;;;;
8541;2;;;;;;;
8542;3;;;;;;;
8543;4;;;;;;;
8544;5;;;;;;;
8545;6;;;;;;;
8546;7;;;;;;;
8547;8;;;;;;;
8548;9;;;;;;;
8549;10;;;;;;;
8550;11;;;;;;;
8551;12;;;;;;;
8552;13;;;;;;;
8553;0;;;;;;;
8554;1;;;;;;;
8555;2;;;;;;;
8556;3;;;;;;;
8557;4;;;;;;;
8558;5;;;;;;;
8559;6;;;;;;;
8560;7;;;;;;;
8561;8;;;;;;;
8562;9;;;;;;;
8563;10;;;;;;;
8564;11;;;;;;;
8565;12;;;;;;;
8566;13;;;;;;;
8567;0;;;;;;;
8568;1;;;;;;;
8569;2;;;;;;;
8570;3;;;;;;;
8571;4;;;;;;;
8572;5;;;;;;;
8573;6;;;;;;;
8574;7;;;;;;;
8575;8;;;;;;;
8576;9;;;;;;;
8577;10;;;;;;;
8578;11;;;;;;;
8579;12;;;;;;;
8580;13;;;;;;;
8581;0;;;;;;;
8582;1;;;;;;;
8583;2;;;;;;;
8584;3;;;;;;;
8585;4;;;;;;;
8586;5;;;;;;;
8587;6;;;;;;;
8588;7;;;;;;;
8589;8;;;;;;;
8590;9;;;;;;;
8591;10;;;;;;;
8592;11;;;;;;;
8593;12;;;;;;;
8594;13;;;;;;;
8595;0;;;;;;;
8596;1;;;;;;;
8597;2;;;;;;;
8598;3;;;;;;;
8599;4;;;;;;;
8600;5;;;;;;;
8601;6;;;;;;;
8602;7;;;;;;;
8603;8;;;;;;;
8604;9;;;;;;;
8605;10;;;;;;;
8606;11;;;;;;;
8607;12;;;;;;;
8608;13;;;;;;;
8609;0;;;;;;;
8610;1;;;;;;;
8611;2;;;;;;;
8612;3;;;;;;;
8613;4;;;;;;;
8614;5;;;;;;;
8615;6;;;;;;;
8616;7;;;;;;;
8617;8;;;;;;;
8618;9;;;;;;;
8619;10;;;;;;;
8620;11;;;;;;;
8621;12;;;;;;;
8622;13;;;;;;;
8623;0;;;;;;;
8624;1;;;;;;;
8625;2;;;;;;;
8626;3;;;;;;;
8627;4;;;;;;;
8628;5;;;;;;;
8629;6;;;;;;;
8630;7;;;;;;;
8631;8;;;;;;;
8632;9;;;;;;;
8633;10;;;;;;;
8634;11;;;;;;;
8635;12;;;;;;;
8636;13;;;;;;;
8637;0;;;;;;;
8638;1;;;;;;;
8639;2;;;;;;;
8640;3;;;;;;;
8641;4;;;;;;;
8642;5;;;;;;;
8643;6;;;;;;;
8644;7;;;;;;;
8645;8;;;;;;;
8646;9;;;;;;;
8647;10;;;;;;;
8648;11;;;;;;;
8649;12;;;;;;;
8650;13;;;;;;;
8651;0;;;;;;;
8652;1;;;;;;;
8653;2;;;;;;;
8654;3;;;;;;;
8655;4;;;;;;;
8656;5;;;;;;;
8657;6;;;;;;;
8658;7;;;;;;;
8659;8;;;;;;;
8660;9;;;;;;;
8661;10;;;;;;;
8662;11;;;;;;;
8663;12;;;;;;;
8664;13;;;;;;;
8665;0;;;;;;;
8666;1;;;;;;;
8667;2;;;;;;;
8668;3;;;;;;;
8669;4;;;;;;;
8670;5;;;;;;;
8671;6;;;;;;;
8672;7;;;;;;;
8673;8;;;;;;;
8674;9;;;;;;;
8675;10;;;;;;;
8676;11;;;;;;;
8677;12;;;;;;;
8678;13;;;;;;;
8679;0;;;;;;;
8680;1;;;;;;;
8681;2;;;;;;;
8682;3;;;;;;;
8683;4;;;;;;;
8684;5;;;;;;;
8685;6;;;;;;;
8686;7;;;;;;;
8687;8;;;;;;;
8688;9;;;;;;;
8689;10;;;;;;;
8690;11;;;;;;;
8691;12;;;;;;;
8692;13;;;;;;;
8693;0;;;;;;;
8694;1;;;;;;;
8695;2;;;;;;;
8696;3;;;;;;;
8697;4;;;;;;;
8698;5;;;;;;;
8699;6;;;;;;;
8700;7;;;;;;;
8701;8;;;;;;;
8702;9;;;;;;;
8703;10;;;;;;;
8704;11;;;;;;;
8705;12;;;;;;;
8706;13;;;;;;;
8707;0;;;;;;;
8708;1;;;;;;;
8709;2;;;;;;;
8710;3;;;;;;;
8711;4;;;;;;;
8712;5;;;;;;;
8713;6;;;;;;;
8714;7;;;;;;;
8715;8;;;;;;;
8716;9;;;;;;;
8717;10;;;;;;;
8718;11;;;;;;;
8719;12;;;;;;;
8720;13;;;;;;;
8721;0;;;;;;;
8722;1;;;;;;;
8723;2;;;;;;;
8724;3;;;;;;;
8725;4;;;;;;;
8726;5;;;;;;;
8727;6;;;;;;;
8728;7;;;;;;;
8729;8;;;;;;;
8730;9;;;;;;;
8731;10;;;;;;;
8732;11;;;;;;;
8733;12;;;;;;;
8734;13;;;;;;;
8735;0;;;;;;;
8736;1;;;;;;;
8737;2;;;;;;;
8738;3;;;;;;;
8739;4;;;;;;;
8740;5;;;;;;;
8741;6;;;;;;;
8742;7;;;;;;;
8743;8;;;;;;;
8744;9;;;;;;;
8745;10;;;;;;;
8746;11;;;;;;;
8747;12;;;;;;;
8748;13;;;;;;;
8749;0;;;;;;;
8750;1;;;;;;;
8751;2;;;;;;;
8752;3;;;;;;;
8753;4;;;;;;;
8754;5;;;;;;;
8755;6;;;;;;;
8756;7;;;;;;;
8757;8;;;;;;;
8758;9;;;;;;;
8759;10;;;;;;;
8760;11;;;;;;;
